cycle,first(SEIR_maths).S,first(SEIR_maths).ES,first(SEIR_maths).IS,first(SEIR_maths).RS,first(SEIR_maths).ER,first(SEIR_maths).IR,first(SEIR_maths).RR
81,20.070781316415758,0.00000000000000004,0.00000000000000001,0.00000589458446961,8.009730785245274,3.7905248462799106,28.529358982463283
82,20.054892824595765,0.00000000000000002,0.00000000000000001,0.000005061778126,8.015516737815956,3.7932145816032006,28.54092184702467
83,20.039586115919448,0.00000000000000001,0.0,0.00000434624419176,8.020655429100184,3.795643314817265,28.55149332325094
84,20.024948242403102,0.00000000000000001,0.0,0.00000373155760976,8.025179229179681,3.7978202380375374,28.561094459310944
85,20.01104693337141,0.00000000000000001,0.0,0.00000320357529182,8.029122840593953,3.7997560454526544,28.56975406121283
86,19.997932493553055,0.0,0.0,0.00000275012258728,8.032522603744399,3.8014626150922655,28.577507309722765
87,19.98563964061926,0.0,0.0,0.00000236072224318,8.03541587486234,3.802952718914961,28.584394493622316
88,19.9741892682457,0.0,0.0,0.00000202636017573,8.037840474659472,3.804239761023312,28.590459858598546
89,19.963590123699657,0.0,0.0,0.00000173928312696,8.039834205101233,3.805337543483534,28.595750569645308
90,19.95384039163198,0.0,0.0,0.00000149282393344,8.041434431178685,3.806260058939906,28.600315783666904
91,19.944929178171744,0.0,0.0,0.00000128125069918,8.042677724102981,3.807021308970922,28.604205828005696
92,19.936837891574314,0.0,0.0,0.00000109963665507,8.043599562004571,3.80763514693555,28.607471479849128
93,19.929541517562146,0.0,0.0,0.00000094374791347,8.044234083980935,3.808115143902794,28.610163340892303
94,19.92300978912914,0.0,0.0,0.00000080994669607,8.044613893193027,3.8084744761437683,28.612331301220227
95,19.917208251966716,0.0,0.0,0.00000069510793514,8.04476990465186,3.808725832589488,28.61402408611164
96,19.91209922782771,0.0,0.0,0.00000059654742744,8.044731233352207,3.8088813406159234,28.615288879333104
97,19.907642679090642,0.0,0.0,0.00000051195996354,8.044525118489217,3.808952508506525,28.61617101646991
98,19.903796978541568,0.0,0.0,0.00000043936606626,8.044176879624953,3.808950182957234,28.61671374191188
99,19.900519588972347,0.0,0.0,0.00000037706615581,8.04370990084562,3.8088845200257953,28.61695802326018
100,19.89776765762286,0.0,0.0,0.00000032360111849,8.043145639156315,3.808764967982075,28.616942417131146
