cycle,first(SEIR_maths).S,first(SEIR_maths).ES,first(SEIR_maths).IS,first(SEIR_maths).RS,first(SEIR_maths).ER,first(SEIR_maths).IR,first(SEIR_maths).RR
24,30.65456789551723,1.209423341183293,0.3212881122590907,6.4238154682331485,15.77882533683843,4.036611243223364,43.55003513497959
25,28.551386797935386,1.1051458127841265,0.29799777316028886,5.957623899368552,16.076780888338735,4.156862077998595,44.71707587900893
26,26.708003746604824,1.0049363802195939,0.2749171529407862,5.4990685919221995,16.282343623375375,4.254833528212299,45.692275455612936
27,25.110360310499946,0.9101686654069927,0.25246809579600216,5.055583968446528,16.401563012354,4.331097648037874,46.485999780520956
28,23.74062818653728,0.8217453156109431,0.23097538580404015,4.632733256042107,16.442295761998693,4.386801676657065,47.111743169906006
29,22.578827432327422,0.7401605796818987,0.2106700007776654,4.234333497347596,16.413527646098945,4.423522075573021,47.584896936391644
30,21.60415413381005,0.6655764049914574,0.19169851374722627,3.862673711900473,16.324766354607213,4.443119416608138,47.92170501374602
31,20.795991470699807,0.5979004809869951,0.17413600843680835,3.518778705772983,16.18553895389672,4.447606432702837,48.13844291201427
32,20.13462100393881,0.536858395431599,0.15800028100213281,3.2026811431377378,16.005006759057327,4.439036792061724,48.25081970972108
33,19.601676033083642,0.4820555335287436,0.14326568700158782,2.9136762447803806,15.791694761904553,4.419417859292788,48.27357937865472
34,19.18038919458118,0.43302706525868595,0.12987559254961095,2.6505442860985724,15.553322746192533,4.390647377580407,48.22026613116707
35,18.855686560941923,0.38927621220565267,0.11775290011560598,2.4117346166570055,15.296720175335897,4.354471792526145,48.10311568398098
36,18.614174629212094,0.35030205564620925,0.10680850004666992,2.195510877866994,15.027805636196268,4.312462742650535,47.9330370888786
37,18.44405808914499,0.31561862829332776,0.09694774756968697,2.0000607113613134,14.751612769228071,4.266007839959991,47.71965534468048
38,18.335017359467006,0.2847671190110238,0.08807520319597917,1.8235750481663797,14.472347102806433,4.2163120020244556,47.47139142696749
39,18.278066830066933,0.2573228780488168,0.08009793138407068,1.664302609430218,14.193461217785506,4.1644060472168345,47.19556247011055
40,18.265408099396907,0.23289866024542197,0.07292765614318181,1.520585018440124,13.917738662177422,4.111159852219433,46.89849002695965
41,18.29028735520934,0.2111452632496363,0.06648204573654672,1.3908772870148822,13.647379713563815,4.057297977060782,46.585608431833954
42,18.346862277704403,0.19175045179635142,0.06068535808994006,1.2737576452698645,13.384084314774,4.003416217740644,46.26156834965313
43,18.43008121039524,0.17443682892091247,0.05546863445639594,1.1679298838052703,13.129129261063438,3.949998016154227,45.93033276408524
44,18.535575590092645,0.1589591275808963,0.05076958737724078,1.0722206528309561,12.883438030642745,3.897430031987382,45.59526412833394
45,18.65956552194756,0.14510125018714132,0.04653229293603209,0.9855735483670945,12.647642590016806,3.846016466313323,45.259202351800134
46,18.798777737959714,0.13267327381957725,0.0427067676753441,0.9070413181429684,12.422137144533187,3.79599193374846,44.924533874382554
47,18.950374840588285,0.12150855889242859,0.03924848716027018,0.8357771307445498,12.207124212661379,3.747532823688006,44.593252404909265
48,19.111894598641747,0.11146104231377425,0.0361178852965643,0.7710255557701189,12.002653640501658,3.7007671855558786,44.267012057996176
49,19.281198053599862,0.1024027571051764,0.03327986021478391,0.7121136832848878,11.808655290426232,3.6557832307325406,43.94717367618673
50,19.4564252582752,0.09422159435886798,0.03070330288306159,0.6584426516334249,11.62496617327414,3.6126365752507197,43.63484511376964
51,19.635957571385,0.08681930665731304,0.02836065777639844,0.6094797396715339,11.451352776225797,3.5713563606409595,43.33091621315378
52,19.81838554891704,0.08010974188329133,0.02622752021101441,0.564751101171989,11.287529289485247,3.5319503916468924,43.03608914198797
53,20.00248159254983,0.07401729064960501,0.02428227178837989,0.5238351663714157,11.133172369021203,3.4944094234336003,42.750904690364344
54,20.187176629039474,0.06847552788508432,0.02250575335062447,0.48635670127604586,10.987932999895985,3.4587107205810703,42.47576505889789
55,20.371540198387365,0.0634260283689707,0.02088097359832676,0.4519814940804062,10.851445951643305,3.424820997779477,42.210953603768665
56,20.554763421091877,0.05881733647113208,0.01939285081955305,0.4204116259044972,10.723337247706313,3.392698839167365,41.95665194565373
57,20.736144395620236,0.05460407152664693,0.01802798484800167,0.3913812771220215,10.603230007316673,3.3622966805833534,41.712954796473134
58,20.915075646975357,0.05074615181279465,0.01677445628111925,0.3646530187480178,10.49074896139354,3.3335624271656608,41.47988281100935
59,21.091033306846573,0.04720812178462521,0.01562165005647608,0.3400145391986905,10.38552389430766,3.3064407680043564,41.25739372937525
60,21.26356775645917,0.04395856892363933,0.01456010064438567,0.31727575919505385,10.28719222045284,3.2808742400329267,41.04539204048986
61,21.43229550603262,0.04096961817974101,0.01358135632444377,0.29626629094469314,10.19540086798842,3.2568040850366464,40.843737365608014
62,21.59689212081891,0.03821649349367594,0.01267786024520699,0.27683320152408153,10.109807611221763,3.2341709364903855,40.652251733980926
63,21.757086034018464,0.03567713725407708,0.01184284620144689,0.2588390442836678,10.030081967206007,3.2129153668192227,40.47072589937607
64,21.912653112343996,0.0333318797638831,0.01107024729102581,0.24216012591076108,9.955905750563604,3.1929783204883915,40.29892482598433
65,22.063411861388435,0.03116315186858967,0.01035461582689069,0.22668498039208504,9.886973362682447,3.1743014539589303,40.136592454770096
66,22.209219175906593,0.02915523484226944,0.00969105307558392,0.212313024453846,9.822991876700709,3.156827399881199,39.983455846208386
67,22.3499665551987,0.02729404244804388,0.00907514757071501,0.19895337209334724,9.76368096759727,3.140499969837976,39.83922878228246
68,22.485576716454176,0.02556693080029557,0.00850292090803815,0.1865237885471528,9.708772726801262,3.1252643074008777,39.70361489930946
69,22.61600054956995,0.02396253226895852,0.00797078006894609,0.17494976647552454,9.65801139265389,3.111067001148018,39.57631041338157
70,22.74121436592606,0.02247061019373787,0.00747547544258658,0.16416370929905563,9.611153021482224,3.0978561655375563,39.45700649175004
71,22.861217401155898,0.02108193162916638,0.0070140638249112,0.15410420852322015,9.567965118712463,3.0855814960817587,39.34539131616263
72,22.97602953831649,0.01978815573001424,0.00658387576732716,0.14471540355396892,9.5282262451374,3.074194304068827,39.24115187783747
73,23.085689223234844,0.01858173571962619,0.0061824867297599,0.13594641396667326,9.491725609975264,3.0636475350924575,39.14397553828782
74,23.190251548337237,0.01745583266908707,0.00580769156428713,0.12775083546486626,9.458262659562484,3.0538957748363096,39.05355138548794
75,23.28978648508977,0.0164042395595257,0.00545748191740122,0.12008629187606673,9.427646668285519,3.0448952448923814,38.96957141079129
76,23.384377248400888,0.01542131430925825,0.00513002619259599,0.11291403649935257,9.39969633657389,3.036603790843925,38.891731528495775
77,23.474118779050062,0.01450192062692967,0.00482365176143234,0.106198596961226,9.374239399363006,3.028980864394394,38.819732456920306
78,23.55911633248883,0.01364137570569762,0.00453682915146481,0.099907458468681,9.351112247322332,3.0219875009568833,38.75328047725083
79,23.63948416427438,0.01283540390555638,0.00426815797424354,0.09401078098543322,9.330159562275089,3.0155862938193954,38.69208808417455
80,23.71534430399663,0.01208009568430739,0.00401635438677396,0.08848114641147413,9.311233967563956,3.009741365758383,38.63587454040267
81,23.786825410892597,0.01137187113517428,0.00378023990595579,0.08329333232839563,9.294195693605074,3.0044183387765706,38.58436634553903
82,23.85406170544597,0.01070744757295215,0.00355873141818256,0.0784241092928311,9.27891225848967,2.9995843024830506,38.53729762835124
83,23.917191972178426,0.0100838106828519,0.00335083224594229,0.07385205902617102,9.265258163212968,2.995207781507374,38.49441047030697
84,23.97635862958059,0.00949818880853223,0.00315562415032821,0.06955741116763679,9.25311460091377,2.9912587022392705,38.455455167225324
85,24.03170686372984,0.00894803000963925,0.00297226016320145,0.06552189653607661,9.242369179378018,2.987708359107111,38.42019043503534
86,24.08338382261955,0.00843098156571489,0.00279995815565126,0.06172861508888854,9.232915655981884,2.984529380547438,38.38838356490915
87,24.13153786859984,0.00794487164363131,0.00263799506063434,0.05816191697894779,9.224653684213521,2.9816956947716395,38.35981053242842
88,24.176317886617987,0.00748769288064457,0.00248570167747121,0.05480729529636329,9.21748857090809,2.979182495401394,38.33425606493068
89,24.21787264616273,0.00705758766549101,0.00234245799442739,0.05165128924480081,9.211331043350393,2.976966207019735,38.31151367075382
90,24.256350214972453,0.00665283492632038,0.00220768897307917,0.04868139664500592,9.206097025437433,2.975024450667452,38.29138563373951
91,24.29189742267368,0.00627183825721878,0.00208086074470144,0.04588599478364647,9.20170742214415,2.973336009303603,38.273682976056406
92,24.3246593725831,0.00591311523509311,0.00196147717464258,0.04325426873592585,9.198087911595383,2.971880793242816,38.25822539215523
93,24.354778999941633,0.00557528779616813,0.00184907675567605,0.04077614638754265,9.195168744112483,2.9706398055796037,38.24484115645768
94,24.382396674860292,0.00525707355663253,0.00174322979573144,0.03844223946717703,9.19288454767095,2.9695951076103433,38.23336700720588
95,24.407649848250905,0.00495727797535442,0.00164353586928936,0.03624378997622691,9.19117413927421,2.968729784265951,38.22364800874914
96,24.430672738995984,0.00467478726832441,0.001549621505143,0.03417262146926237,9.189980341815808,2.968027909572074,38.215537394417005
97,24.451596060585377,0.00440856199479113,0.00146113808624317,0.03222109469771026,9.189249806067217,2.967474512158261,38.20889639201585
98,24.470546785417277,0.00415763124411743,0.00137775994000519,0.03038206718157278,9.188932837489519,2.9670555408426083,38.20359403388714
99,24.487647944930366,0.00392108736036528,0.00129918259980817,0.02864885632034857,9.188983227623918,2.9667578303235436,38.19950695337596
100,24.50301846370593,0.00369808114865273,0.00122512122049974,0.02701520569548115,9.189358089867783,2.9665690670152864,38.19651916947483
