cycle,first(SEIR_maths).S,first(SEIR_maths).ES,first(SEIR_maths).IS,first(SEIR_maths).RS,first(SEIR_maths).ER,first(SEIR_maths).IR,first(SEIR_maths).RR
44,11.532323455700732,0.01397554798275516,0.00575292642647953,0.11407002855205339,18.728774974868397,6.829255708182039,65.63409348230863
45,11.578591571236773,0.01190609666134385,0.00490573654802096,0.09743010819698092,18.61120932740234,6.795350715946648,65.5121711450874
46,11.626570286613797,0.01015311539262233,0.00418719033266177,0.08328964779741599,18.497678785005686,6.762398430052636,65.39154782774284
47,11.675573791502892,0.00866654509493289,0.00357712640195506,0.07126153055675646,18.388281685047776,6.730469898310488,65.27280064486143
48,11.725055479785684,0.00740450573718177,0.00305863622654557,0.0610203484094751,18.283056063471477,6.699611180201534,65.15637707561635
49,11.7745808733591,0.0063319240391139,0.00261752824136964,0.05229234843087428,18.181993330895455,6.669848659646747,65.04261908354191
50,11.823805966239748,0.00541939461312768,0.00224188052662151,0.0448470271615379,18.08504919489338,6.64119331192618,64.93178270093931
51,11.87245986971433,0.00464223528833926,0.001921667907604,0.03849010996127156,17.992152361968163,6.613644124575748,64.8240539698179
52,11.920330875035386,0.00397970353666585,0.00164845131386167,0.0330576901334193,17.903211454195194,6.587190835785723,64.7195619479077
53,11.967255236117774,0.00341434632807016,0.0014151190655868,0.02841133669740376,17.818120493272115,6.561816123319539,64.61838934382216
54,12.013108121097275,0.0029314603851394,0.00121567138049212,0.02443400980263159,17.73676323685996,6.537497351673339,64.52058123159534
55,12.05779629678633,0.00251864374112404,0.00104504080751205,0.02102664884211005,17.659016596592345,6.514207964422224,64.42615220495604
56,12.101252200661316,0.0021654228071519,0.00089894250348928,0.0181053205831869,17.58475332201635,6.49191859176434,64.3350922606231
57,12.143429126323548,0.00186294190632289,0.00077374929328234,0.01559883345963332,17.513844098245066,6.470597929544634,64.24737164354109
58,12.184297304554809,0.00160370451505134,0.00066638731404988,0.01344673998282006,17.446159175706732,6.450213434955153,64.1629448421484
59,12.223840706405907,0.00138135733885673,0.00057424876292987,0.01159766244580858,17.38156962675753,6.430731875185073,64.08175388601256
60,12.262054429772101,0.00119050990575473,0.00049511886485976,0.01000788809993736,17.319948304986877,6.412119758125341,64.00373106955321
61,12.298942558622903,0.00102658364152665,0.00042711467279784,0.00864018912572342,17.261170567878857,6.394343668482286,63.928801202610686
62,12.33451640602919,0.00088568544505539,0.00036863372272009,0.00746283030151523,17.20511481136044,6.377370528045526,63.856883470128736
63,12.368793069590058,0.0007645016485791,0.0003183109047798,0.00644873355432184,17.15166285506478,6.361167795162754,63.78789296829539
64,12.401794241761388,0.00066020896041382,0.00027498219206924,0.0055747737780489,17.100700209380015,6.345703615515459,63.721741972399734
65,12.433545228676358,0.00057039957398031,0.00023765409971524,0.00482118461025789,17.052116249150146,6.330946933918721,63.65834098185227
66,12.464074139912192,0.00049301810954346,0.00020547793808615,0.00417105642422312,17.005804313932547,6.316867574967264,63.597599579830806
67,12.493411218758341,0.0004263084525899,0.00017772808175298,0.00360991174705776,16.961661750744888,6.303436298824743,63.53942713849796
68,12.521588288241567,0.00036876888052895,0.00015378360637482,0.0031253457635133,16.919589912054526,6.290624837228598,63.48373339540802
69,12.548638292749418,0.0003191141399282,0.00013311275368752,0.00270672159672513,16.879494119214936,6.278405913798447,63.43042892235152
70,12.574594918790437,0.00027624336003968,0.00011525977423202,0.00234491174429323,16.841283599510724,6.266753251944123,63.379425504297636
71,12.599492281416293,0.00023921287331794,0.000099833771627,0.00203207845049785,16.804871403333152,6.255641573031689,63.33063644313884
72,12.62336466524911,0.0002072131668376,0.00008649923375086,0.00176148696246103,16.770174306691843,6.245046586951601,63.28397679850494
73,12.646246311019203,0.00017954931559736,0.00007496798735315,0.0015273465902908,16.737112703210485,6.234944976818254,63.239363575897464
74,12.668171240113606,0.00015562435424554,0.0000649923551758,0.00132467530214796,16.705610488904412,6.2253143791948915,63.19671587072626
75,12.689173110935696,0.00013492513154571,0.00005635933011767,0.00114918426233538,16.675594942353936,6.21613336096681,63.155954975443926
76,12.709285101937684,0.0001170102650084,0.00004888561054621,0.00099717928667294,16.646996602337378,6.20738139376632,63.117004455821665
77,12.728539817056618,0.00010149987408162,0.00004241336555486,0.00086547666336123,16.619749144545267,6.199038826675242,63.07979020144966
78,12.746969209997218,0.00008806682120502,0.00003680661961476,0.00075133118476262,16.593789258641113,6.191086857786583,63.044240454743765
79,12.7646045243909,0.00007642923260348,0.00003194816335787,0.00065237456886287,16.56905652664788,6.183507505090177,63.010285822069726
80,12.781476247343251,0.0000663441063405,0.00002773691172261,0.00056656272923675,16.545493303409227,6.1762835770522395,62.97785927003484
81,12.797614074281228,0.00005760184503543,0.00002408564285842,0.0004921305879219,16.523044599689868,6.1693986431817756,62.94689610952503
82,12.813046883341784,0.00005002157573468,0.00002091906140943,0.0004275533240076,16.501657968331315,6.162837004814304,62.91733396966927
83,12.827802717817978,0.00004344714051247,0.00001817213839995,0.00037151311802879,16.48128339376067,6.156583666292589,62.88911276357903
84,12.841908775406882,0.00003774365912108,0.00001578868719196,0.000322870593465,16.461873185055666,6.150624306682959,62.86217464742851
85,12.855391403194405,0.0000327945799624,0.00001372014109686,0.00028064027597526,16.4433818726938,6.144945252132382,62.83646397420341
86,12.868276097471423,0.00002849914826468,0.00001192450338521,0.00024396949195467,16.425766109053853,6.139533448944454,62.81192724324366
87,12.880587507609658,0.00002477023100133,0.00001036544480133,0.00021212021349785,16.408984572691047,6.134376437430583,62.7885130465349
88,12.892349443338263,0.00002153244709496,0.00000901152738212,0.00018445342934035,16.39299787637033,6.129462326575048,62.76617201255756
89,12.903584884857208,0.00001872055907374,0.00000783553650738,0.00016041568286584,16.377768478813962,6.124779769538381,62.7448567483789
90,12.914315995304024,0.00001627808880769,0.00000681390576234,0.00013952747052511,16.363260600097398,6.12031794001215,62.72452178056789
91,12.924564135158741,0.00001415612543195,0.00000592622144485,0.00012137323845082,16.34944014061135,6.116066509429155,62.70512349542242
92,12.934349878230014,0.00001231229821774,0.00000515479546398,0.00010559275287348,16.336274603495475,6.112015625025757,62.68662007892187
93,12.943693028915137,0.00001070989110639,0.00000448429700435,0.00009187365216573,16.323733020440677,6.108155888747488,62.66897145675198
94,12.95261264046902,0.00000931707898678,0.00000390143471719,0.00007994501581581,16.311785880750982,6.104478336984562,62.6521392346926
95,12.961127034053918,0.00000810626866213,0.00000339468237955,0.00006957180907789,16.3004050635523,6.1009744211205055,62.636086639610575
96,12.969253818372849,0.00000705352989427,0.00000295404197137,0.0000605500820726,16.289563773033464,6.097635988874587,62.62077846125848
97,12.977009909717049,0.00000613810399716,0.00000257083897936,0.00005270281923031,16.279236476604382,6.094455266416738,62.60618099504459
98,12.9844115522811,0.00000534197923057,0.00000223754547227,0.00004587634961362,16.269398845856802,6.091424841232359,62.59226198590839
99,12.991474338619822,0.00000464952376495,0.0000019476271196,0.00003993724119368,16.260027700214376,6.088537645713421,62.578990573410074
100,12.998213230138692,0.0000040471682887,0.00000169541086407,0.00003476961289645,16.25110095316102,6.085786941451772,62.56633723811975
